id,entity_id,entity_text,entity_label,entity_start,entity_end,entity_id_no,entity_lower,biocat,kingdom,canonical_name,scientific_name,taxon_id,parent_name_usage_id,accepted_name_usage_id,taxonomic_status,dataset_id,original_name_usage_id,scientific_name_authorship,generic_name,specific_epithet,infraspecific_epithet,taxon_rank,name_according_to,name_published_in,nomenclatural_status,taxon_remarks,phylum,class,order,family,genus,junk,multi,name_type,vernacular_source,multi_vernacular,accepted_id,species,iucn_red_list_category,bahamas,namibia,cameroon,kenya,madagascar,south_africa,model_organism,gbif_link
ircc_698,NA,Solanaceae,UNI,202,212,0,solanaceae,TRUE,Plantae,Solanaceae,Solanaceae,7717,1176,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Solanaceae,,,family,NA,"Juss. In: Gen. Pl.: 124, nom. cons. (1789).",NA,,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7717
ircc_698,NA,Witheringia,UNI,403,414,0,witheringia,TRUE,Plantae,Witheringia,Witheringia L'Hér.,5341755,7717,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,L'Hér.,Witheringia,,,genus,NA,"L'Hér. In: Sert. Angl. 1, 33. t. 1. (1788).",NA,,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Witheringia,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/5341755
ircc_698,NA,Witheringia,UNI,476,487,0,witheringia,TRUE,Plantae,Witheringia,Witheringia L'Hér.,5341755,7717,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,L'Hér.,Witheringia,,,genus,NA,"L'Hér. In: Sert. Angl. 1, 33. t. 1. (1788).",NA,,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Witheringia,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/5341755
ircc_718,NA,Pejeta,UNI,283,289,0,pejeta,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4047,NA,Acropora,UNI,659,667,0,acropora,TRUE,Animalia,Acropora,"Acropora Oken, 1815",7673664,8153,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,"Oken, 1815",Acropora,,,genus,NA,"Oken, L. Lehrbuch der Naturgeschichte. Dritter Theil: Zoologie. Erste Abtheilung: Fleischlose Thiere. Leipzig: C.H. Reclam & Jena: A. Schmid. xxviii + 842 pp. + xviii, 40 pls. (1815-1816).",NA,,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7673664
ircc_4047,NA,bacteria,UNI,685,693,0,bacteria,TRUE,Bacteria,bacteria,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vernacular,Integrated Taxonomic Information System (ITIS),TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3
ircc_4501,NA,Blenniidae,UNI,44,54,0,blenniidae,TRUE,Animalia,Blenniidae,Blenniidae,4251,587,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Blenniidae,,,family,NA,,NA,,Chordata,Actinopterygii,Perciformes,Blenniidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/4251
ircc_4764,NA,Lucinidae,UNI,57,66,0,lucinidae,TRUE,Animalia,Lucinidae,Lucinidae,3455,9306876,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Lucinidae,,,family,NA,"Fleming, J. A history of British animals, exhibiting the descriptive characters and systematical arrangement of the genera and species of quadrupeds, birds, reptiles, fishes, Mollusca, and Radiata of the United Kingdom; including the indigenous, extirpated, and extinct kinds, together with periodical and occasional visitants. Edinburgh, Bell & Bradfute / London, James Duncan. Pp. i-xxii, 1-565. corrigenda (1828).",NA,,Mollusca,Bivalvia,Lucinida,Lucinidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3455
ircc_111,NA,Squatina,UNI,234,242,0,squatina,TRUE,Animalia,Squatina,"Squatina Duméril, 1805",9069902,2185,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,"Duméril, 1805",Squatina,,,genus,NA,"Duméril, A.M.C. (1805). Zoologie analytique, ou méthode naturelle de classification des animaux, rendue plus facile à l'aide de tableaux synoptiques. Paris, Allais. pp. i-xxxiii + 1-344 [imprint date 1806].",NA,,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/9069902
ircc_418,NA,Bufonidae,UNI,295,304,0,bufonidae,TRUE,Animalia,Bufonidae,Bufonidae,6727,952,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Bufonidae,,,family,NA,,NA,,Chordata,Amphibia,Anura,Bufonidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/6727
ircc_421,NA,Tephritidae,UNI,92,103,0,tephritidae,TRUE,Animalia,Tephritidae,Tephritidae,3520,811,NA,accepted,e2116003-7282-4547-bf24-dabe0a0d76ee,NA,,Tephritidae,,,family,NA,,NA,,Arthropoda,Insecta,Diptera,Tephritidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3520
ircc_421,NA,Tephritidae,UNI,251,262,0,tephritidae,TRUE,Animalia,Tephritidae,Tephritidae,3520,811,NA,accepted,e2116003-7282-4547-bf24-dabe0a0d76ee,NA,,Tephritidae,,,family,NA,,NA,,Arthropoda,Insecta,Diptera,Tephritidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3520
ircc_421,NA,Diptera,UNI,264,271,0,diptera,TRUE,Animalia,Diptera,Diptera,811,216,NA,accepted,daacce49-b206-469b-8dc2-2257719f3afa,NA,,Diptera,,,order,NA,,NA,,Arthropoda,Insecta,Diptera,,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/811
ircc_700,NA,Gerridae,UNI,947,955,0,gerridae,TRUE,Animalia,Gerridae,Gerridae,7881,809,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Gerridae,,,family,NA,"<i>in</i> Brewster’s <i>Edinburgh. Ency.</i>, <b>9</b>: 123",NA,,Arthropoda,Insecta,Hemiptera,Gerridae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7881
ircc_700,NA,Gerridae,UNI,1050,1058,0,gerridae,TRUE,Animalia,Gerridae,Gerridae,7881,809,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Gerridae,,,family,NA,"<i>in</i> Brewster’s <i>Edinburgh. Ency.</i>, <b>9</b>: 123",NA,,Arthropoda,Insecta,Hemiptera,Gerridae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7881
ircc_1271,NA,Solanaceae,UNI,412,422,0,solanaceae,TRUE,Plantae,Solanaceae,Solanaceae,7717,1176,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Solanaceae,,,family,NA,"Juss. In: Gen. Pl.: 124, nom. cons. (1789).",NA,,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7717
ircc_1271,NA,Noctuidae,UNI,454,463,0,noctuidae,TRUE,Animalia,Noctuidae,Noctuidae,7015,797,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,,Noctuidae,,,family,NA,"<i>Gen. Crust. Ins.</i>, <b>4</b>: 191, 224",NA,,Arthropoda,Insecta,Lepidoptera,Noctuidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7015
ircc_1484,NA,Alemania,UNI,305,313,0,alemania,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_2138,NA,Cactaceae,UNI,348,357,0,cactaceae,TRUE,Plantae,Cactaceae,Cactaceae,2519,422,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Cactaceae,,,family,NA,"Juss. In: Gen. Pl.: 310, nom. cons. (1789).",NA,,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/2519
ircc_4202,NA,Alemania,UNI,118,126,0,alemania,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4563,NA,Mutisieae,UNI,416,425,0,mutisieae,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4563,NA,Mutisioideae,UNI,428,440,0,mutisioideae,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4563,NA,Asteraceae,UNI,443,453,0,asteraceae,TRUE,Plantae,Asteraceae,Asteraceae,3065,414,NA,accepted,daacce49-b206-469b-8dc2-2257719f3afa,NA,,Asteraceae,,,family,NA,Dumort. In: (1822). (1822).,NA,,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3065
ircc_4564,NA,Parmeiaceae,UNI,132,143,0,parmeiaceae,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4724,NA,Alemania,UNI,99,107,0,alemania,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4725,NA,Alemania,UNI,183,191,0,alemania,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_4733,NA,Alemania,UNI,109,117,0,alemania,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_150,NA,Rosaceae,UNI,75,83,0,rosaceae,TRUE,Plantae,Rosaceae,Rosaceae,5015,691,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Rosaceae,,,family,NA,"Juss. In: Gen. Pl.: 334, nom. cons. (1789).",NA,,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/5015
ircc_150,NA,Plantaginaceae,UNI,85,99,0,plantaginaceae,TRUE,Plantae,Plantaginaceae,Plantaginaceae,2420,408,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Plantaginaceae,,,family,NA,"Juss. In: Gen. Pl.: 89, nom. cons. (1789).",NA,,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/2420
ircc_150,NA,Apiaceae,UNI,103,111,0,apiaceae,TRUE,Plantae,Apiaceae,Apiaceae,6720,1351,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Apiaceae,,,family,NA,"Lindl. In: Nat. Syst. Bot., ed. 2: 21, nom. cons., nom. alt. (1836).",NA,,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/6720
ircc_198,NA,Lycaenidae,UNI,74,84,0,lycaenidae,TRUE,Animalia,Lycaenidae,Lycaenidae,5473,797,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,,Lycaenidae,,,family,NA,,NA,,Arthropoda,Insecta,Lepidoptera,Lycaenidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/5473
ircc_231,NA,Plutellidae,UNI,74,85,0,plutellidae,TRUE,Animalia,Plutellidae,Plutellidae,8860,797,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,,Plutellidae,,,family,NA,,NA,,Arthropoda,Insecta,Lepidoptera,Plutellidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/8860
ircc_261,NA,Basidiomycota,UNI,79,92,0,basidiomycota,TRUE,Fungi,Basidiomycota,Basidiomycota,34,5,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Basidiomycota,,,phylum,NA,,NA,,Basidiomycota,,,,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/34
ircc_279,NA,Helicidae,UNI,70,79,0,helicidae,TRUE,Animalia,Helicidae,Helicidae,6540,1456,NA,accepted,daacce49-b206-469b-8dc2-2257719f3afa,NA,,Helicidae,,,family,NA,"Rafinesque, C.S. 1815.  ? .",NA,,Mollusca,Gastropoda,Stylommatophora,Helicidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/6540
ircc_279,NA,Hygromiidae,UNI,83,94,0,hygromiidae,TRUE,Animalia,Hygromiidae,Hygromiidae,2627,1456,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Hygromiidae,,,family,NA,"Tryon,  1866.  ? .",NA,,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/2627
ircc_299,NA,Coenonympha,UNI,74,85,0,coenonympha,TRUE,Animalia,Coenonympha,"Coenonympha Hübner, 1819",1911078,7017,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,"Hübner, 1819",Coenonympha,,,genus,NA,"Hübner, J . (1816-1826). Verzeichniß bekannter Schmettlinge. J. Hübner, Augsburg, 1–431.",NA,,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/1911078
ircc_322,NA,Piperaceae,UNI,53,63,0,piperaceae,TRUE,Plantae,Piperaceae,Piperaceae,6678,404,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Piperaceae,,,family,NA,"Giseke. In: Prael. Ord. Nat. Pl.: 123, nom. cons. (1792).",NA,,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/6678
ircc_324,NA,Anopheles,UNI,56,65,0,anopheles,TRUE,Animalia,Anopheles,"Anopheles Meigen, 1818",1650098,3346,NA,accepted,e2116003-7282-4547-bf24-dabe0a0d76ee,NA,"Meigen, 1818",Anopheles,,,genus,NA,"Syst. Beschr. Zweifl. Insekt., 1",NA,,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/1650098
ircc_364,NA,Murbeckiella,UNI,66,78,0,murbeckiella,TRUE,Plantae,Murbeckiella,Murbeckiella Rothm.,3048734,3112,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,Rothm.,Murbeckiella,,,genus,NA,Bot. Not. 1939: 468 (1939),NA,,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Murbeckiella,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3048734
ircc_382,NA,Hippocampe,UNI,123,133,0,hippocampe,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_463,NA,Prioninae,UNI,87,96,0,prioninae,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_463,NA,Coleoptera,UNI,98,108,0,coleoptera,TRUE,Animalia,Coleoptera,Coleoptera,1470,216,NA,accepted,daacce49-b206-469b-8dc2-2257719f3afa,NA,,Coleoptera,,,order,NA,,NA,,Arthropoda,Insecta,Coleoptera,,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/1470
ircc_463,NA,Cerambycidae,UNI,110,122,0,cerambycidae,TRUE,Animalia,Cerambycidae,Cerambycidae,5602,1470,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Cerambycidae,,,family,NA,,NA,,Arthropoda,Insecta,Coleoptera,Cerambycidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/5602
ircc_470,NA,Gentianaceae,UNI,50,62,0,gentianaceae,TRUE,Plantae,Gentianaceae,Gentianaceae,2503,412,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Gentianaceae,,,family,NA,"Juss. In: Gen. Pl.: 141, nom. cons. (1789).",NA,,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/2503
ircc_511,NA,Primulaceae,UNI,50,61,0,primulaceae,TRUE,Plantae,Primulaceae,Primulaceae,6674,1353,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Primulaceae,,,family,NA,"Batsch ex Borkh. In: Bot. Wörterb. 2: 240, nom. cons. (1797).",NA,,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/6674
ircc_522,NA,Serrasalmidae,UNI,264,277,0,serrasalmidae,TRUE,Animalia,Serrasalmidae,Serrasalmidae,4287106,537,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Serrasalmidae,,,family,NA,,NA,,Chordata,Actinopterygii,Characiformes,Serrasalmidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/4287106
ircc_572,NA,Hawaï,UNI,134,139,0,hawaï,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_614,NA,Cynipidae,UNI,34,43,0,cynipidae,TRUE,Animalia,Cynipidae,Cynipidae,4339,1457,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Cynipidae,,,family,NA,,NA,,Arthropoda,Insecta,Hymenoptera,Cynipidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/4339
ircc_618,NA,Fourmis,UNI,138,145,0,fourmis,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_632,NA,Nymphalidae,UNI,66,77,0,nymphalidae,TRUE,Animalia,Nymphalidae,Nymphalidae,7017,797,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,,Nymphalidae,,,family,NA,"<i>Phil. Mag.</i> (n.s.), <b>1</b>(2): 187",NA,,Arthropoda,Insecta,Lepidoptera,Nymphalidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/7017
ircc_636,NA,Lucinidae,UNI,51,60,0,lucinidae,TRUE,Animalia,Lucinidae,Lucinidae,3455,9306876,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,,Lucinidae,,,family,NA,"Fleming, J. A history of British animals, exhibiting the descriptive characters and systematical arrangement of the genera and species of quadrupeds, birds, reptiles, fishes, Mollusca, and Radiata of the United Kingdom; including the indigenous, extirpated, and extinct kinds, together with periodical and occasional visitants. Edinburgh, Bell & Bradfute / London, James Duncan. Pp. i-xxii, 1-565. corrigenda (1828).",NA,,Mollusca,Bivalvia,Lucinida,Lucinidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3455
ircc_963,NA,Thymallus,UNI,66,75,0,thymallus,TRUE,Animalia,Thymallus,"Thymallus Linck, 1790",5203981,8615,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,"Linck, 1790",Thymallus,,,genus,NA,"Linck, H.F. (1790). Versuch einer Eintheilung der Fische nach den Zähnen. <em>Mag. Neuste Phys. Naturgesch.</em> Gotha 6(3): 28-38.",NA,,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Thymallus,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/5203981
ircc_1864,NA,Sargassum,UNI,32,41,0,sargassum,TRUE,Chromista,Sargassum,"Sargassum C.Agardh, 1820",3196548,7733,NA,accepted,7ddf754f-d193-4cc9-b351-99906754a03b,NA,"C.Agardh, 1820",Sargassum,,,genus,NA,,NA,,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/3196548
ircc_1922,NA,Plutellidae,UNI,74,85,0,plutellidae,TRUE,Animalia,Plutellidae,Plutellidae,8860,797,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,,Plutellidae,,,family,NA,,NA,,Arthropoda,Insecta,Lepidoptera,Plutellidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/8860
ircc_2074,NA,Plutellidae,UNI,74,85,0,plutellidae,TRUE,Animalia,Plutellidae,Plutellidae,8860,797,NA,accepted,d8fb1600-d636-4b35-aa0d-d4f292c1b424,NA,,Plutellidae,,,family,NA,,NA,,Arthropoda,Insecta,Lepidoptera,Plutellidae,,FALSE,FALSE,taxonomic,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.gbif.org/species/8860
ircc_2270,NA,Organismes,UNI,326,336,0,organismes,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_540,NA,plant,COMMON,18,23,0,plant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_540,NA,plant,COMMON,102,107,0,plant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_540,NA,plant,COMMON,162,167,0,plant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ircc_540,NA,plant,COMMON,173,178,0,plant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
