id,text,lang
ircc_2733,a. The user shall pay 2% of the net Revenue (upfront/ licensing/ assignment/ royalty fee) annually during the term of this agreement. b. The user shall notify the NBA within six months from the date of grant of IPR. c. The user needs to inform the NBA about any commercialization made on the IP Rights granted. d. The user shall submit the half-yearly report to NBA as per the terms and conditions agreed upon.,en
ircc_2734,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2735,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2736,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2737,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted within 45 days from the date of such event. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2738,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2739,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2740,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2741,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit a yearly report to NBA as per the terms and conditions agreed upon.",en
ircc_2742,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2743,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2744,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2745,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2746,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2747,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2748,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2749,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2750,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2751,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 1% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2752,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2753,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2754,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2755,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2756,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2757,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2758,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2759,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2760,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2761,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2762,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2763,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2764,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2765,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2766,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2767,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2768,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2769,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2770,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2771,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2772,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2773,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2774,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2775,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2776,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2777,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2778,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2779,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2780,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2781,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2782,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2783,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2784,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2785,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2786,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2787,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2788,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit yearly report to NBA as per the terms and conditions agreed upon.",en
ircc_2789,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. The user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit the yearly report to NBA as per the terms and conditions agreed upon.",en
ircc_2790,"1.The user shall access the specified quantity of samples from the agreed upon locations only. 2.The user shall make pay benefit sharing at 0.5% on the annual gross factory sale minus government taxes of the product from the date of commercial utilization 3. The user shall not obtain any form of IPR based on the biological resources accessed under this agreement in any manner without obtaining the prior approval of NBA. 4. The user shall submit the yearly report to NBA as per the terms and conditions agreed upon. 5. The user shall take prior approval of NBA and enter into benefit sharing agreement, in the event of commercial utilization of the outcome of the research.",en
ircc_2791,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2792,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2793,1. The user shall access the specified biological resources from the agreed upon locations only. 2. The user shall take prior approval of NBA for commercial utilization of the accessed biological resources. 3. The user shall take prior approval of NBA for obtaining IPR on invention based on the accessed biological resources. 4. The applicant shall submit a yearly status report to NBA as per the terms and conditions agreed upon.,en
ircc_2794,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2795,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. The user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit the yearly report to NBA as per the terms and conditions agreed upon.",en
ircc_2796,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. The user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit the yearly report to NBA as per the terms and conditions agreed upon.",en
ircc_2797,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2798,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2799,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2800,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2801,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2802,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2803,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2804,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2805,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2806,"1. The user shall notify the NBA within six months from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user needs to inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit the annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2807,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user needs to inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2808,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2809,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user needs to inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2810,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user needs to inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2811,"1. The user shall notify the NBA within 60 days from the date of grant of IPR . 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user needs to inform the NBA about any commercialization made on the IP Rights granted . 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2812,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user needs to inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2813,1. The user shall notify the NBA within 30 days from the date of grant of IPR. 2. The user needs to inform the NBA about any commercialization made on the IP Rights granted. 3. The user shall submit the half-yearly report to NBA as per the terms and conditions agreed upon.,en
ircc_2814,"1. The applicant shall transfer the results of research only not the biological resources. 2. The applicant shall pay the 5% of the monetary consideration received from the transferee to NBA, as benefit sharing. 3. The results of research to be transferred shall be limited to the purpose as per the agreement. 4. The applicant and transferee shall seek prior approval of the NBA if the results of research are likely to lead IPR.",en
ircc_2815,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2816,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2817,"1. The user shall notify the NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform the NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_2818,"1. The user shall notify NBA within 60 days from the date of grant of IPR. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights granted. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
